LONGITUDE,LATITUDE,LONDEC,LATDEC,REGIONAL,FOLIOREG,TITULAR,ESTADO,MUPIO,USO_SUB,CVE_ACUHOM,ACU_SUBHOM,VOL_CONS,NUM,KML_STYLE
"107° 10' 25.0000"" W","28° 26' 08.0000"" N",-107.1736111,28.43555556,2,A2CHI106563/34AMGE96,RAUL FRANCISCO GRAJEDA SANCHEZ,8,31,AGRICOLA,860,GUERRERO-YEPOMERA,60385,1,point1
"107° 28' 06.0000"" W","28° 33' 18.0000"" N",-107.4683333,28.555,2,A2CHI106855/09AMGE96,MAURICIO GALLEGOS BARRERA,8,31,AGRICOLA,860,GUERRERO-YEPOMERA,76000,1,point1
"107° 28' 35.0000"" W","28° 31' 47.0000"" N",-107.4763889,28.52972222,2,A2CHI107529/09AMGE96,IVONNE SANDOVAL ALMEIDA,8,31,AGRICOLA,860,GUERRERO-YEPOMERA,114000,1,point1
"107° 28' 11.0000"" W","28° 31' 18.0000"" N",-107.4697222,28.52166667,2,A2CHI107533/09AMGE96,IVONNE SANDOVAL ALMEIDA,8,31,AGRICOLA,860,GUERRERO-YEPOMERA,60000,1,point1
"107° 12' 53.0000"" W","28° 27' 51.0000"" N",-107.2147222,28.46416667,2,A2CHI107722/09AMGR95,UNI.DE RGO. EJ. JUAREZ-GUERRERO,8,31,AGRICOLA,860,GUERRERO-YEPOMERA,250000,1,point1
"107° 12' 55.0000"" W","28° 28' 24.0000"" N",-107.2152778,28.47333333,2,A2CHI107722/09AMGR95,UNI.DE RGO. EJ. JUAREZ-GUERRERO,8,31,AGRICOLA,860,GUERRERO-YEPOMERA,260000,2,point1
"107° 26' 45.0000"" W","28° 26' 58.0000"" N",-107.4458333,28.44944444,2,A2CHI108716/09AMGE96,JESUS OROZCO ESTRADA,8,31,AGRICOLA,860,GUERRERO-YEPOMERA,216000,1,point1
"107° 16' 30.0000"" W","28° 31' 47.0000"" N",-107.275,28.52972222,2,A2CHI109740/09AMGE96,ADAN ESTRADA VILLANUEVA,8,31,AGRICOLA,860,GUERRERO-YEPOMERA,160000,1,point1
"107° 27' 58.0000"" W","28° 30' 10.0000"" N",-107.4661111,28.50277778,2,A2CHI109742/09APGE96,MANUEL CAMACHO GALAVIZ,8,31,AGRICOLA,860,GUERRERO-YEPOMERA,10000,1,point1
"107° 24' 15.0000"" W","28° 31' 17.0000"" N",-107.4041667,28.52138889,2,A2CHI109966/09APGE96,MANUEL RAUL GONZALEZ ESTRADA,8,31,AGRICOLA,860,GUERRERO-YEPOMERA,4000,1,point1
"107° 25' 00.0000"" W","28° 32' 00.0000"" N",-107.4166667,28.53333333,2,A2CHI110114/09HMGE96,COMITE DE AGUA POTABLE BASUCHIL,8,31,PUBLICO URBANO,860,GUERRERO-YEPOMERA,80000,1,point1
"107° 36' 13.0000"" W","28° 40' 00.0000"" N",-107.6036111,28.66666667,2,A2CHI110115/09AMGE96,ILDEFONSO LOPEZ ESCUDERO Y SOCIO,8,31,AGRICOLA,860,GUERRERO-YEPOMERA,128000,1,point1
"107° 44' 52.0000"" W","28° 49' 05.0000"" N",-107.7477778,28.81805556,2,A2CHI110243/09AMGE97,JOSEFINA MARIA DE JESUS SAENZ ORTIZ,8,43,AGRICOLA,860,GUERRERO-YEPOMERA,240000,1,point1
"107° 27' 30.0000"" W","28° 22' 30.0000"" N",-107.4583333,28.375,2,A2CHI110700/09AMGE97,MARTHA ELVIRA ENRIQUEZ LOYA,8,31,AGRICOLA,860,GUERRERO-YEPOMERA,240000,1,point1
"107° 25' 45.0000"" W","28° 33' 45.0000"" N",-107.4291667,28.5625,2,A2CHI111401/09APGE97,ROBERTO ALMUINA ARMENDRIZ,8,31,AGRICOLA,860,GUERRERO-YEPOMERA,5600,1,point1
"107° 16' 40.0000"" W","28° 37' 40.0000"" N",-107.2777778,28.62777778,2,A2CHI111577/09AMGE97,MAURICIO GALLEGOS BARRERA,8,31,AGRICOLA,860,GUERRERO-YEPOMERA,240000,1,point1
"107° 28' 27.0000"" W","28° 37' 40.0000"" N",-107.4741667,28.62777778,2,A2CHI111580/09AMGE97,HIPOLITO ESTRADA ERIVES,8,31,AGRICOLA,860,GUERRERO-YEPOMERA,229616,1,point1
"107° 29' 56.0000"" W","28° 23' 47.0000"" N",-107.4988889,28.39638889,2,A2CHI111629/09AMGE97,HECTOR RAUL AGUAYO PEREZ,8,31,AGRICOLA,860,GUERRERO-YEPOMERA,240000,1,point1
"107° 33' 02.0000"" W","28° 33' 07.0000"" N",-107.5505556,28.55194444,2,A2CHI111636/09AMGE97,ARTURO PONCE MIRAMONTES Y BENJAMIN TORRES CABALLERO,8,31,AGRICOLA,860,GUERRERO-YEPOMERA,240000,1,point1
"107° 11' 44.0000"" W","28° 25' 03.0000"" N",-107.1955556,28.4175,2,A2CHI111747/09AMGE97,MARIA GUADALUPE ESCOBAR MARTINEZ,8,31,AGRICOLA,860,GUERRERO-YEPOMERA,160000,1,point1
"107° 26' 55.0000"" W","28° 32' 24.0000"" N",-107.4486111,28.54,2,A2CHI111754/09AMGE97,LEOPOLDO SALAIS PEREZ,8,31,AGRICOLA,860,GUERRERO-YEPOMERA,100000,1,point1
"107° 14' 30.0000"" W","28° 26' 49.0000"" N",-107.2416667,28.44694444,2,A2CHI112094/09AMGE97,RAUL RAMOS HERNANDEZ,8,31,AGRICOLA,860,GUERRERO-YEPOMERA,156000,1,point1
"107° 23' 02.0000"" W","28° 23' 58.0000"" N",-107.3838889,28.39944444,2,A2CHI112160/09AMGE97,HECTOR AUGUSTO ESTRADA CARAVEO,8,31,AGRICOLA,860,GUERRERO-YEPOMERA,160000,1,point1
"107° 28' 30.0000"" W","28° 26' 16.0000"" N",-107.475,28.43777778,2,A2CHI112161/09AMGE97,IRENE LETICIA RODRIGUEZ PEREZ,8,31,AGRICOLA,860,GUERRERO-YEPOMERA,104114,1,point1
"107° 09' 10.0000"" W","28° 30' 10.0000"" N",-107.1527778,28.50277778,2,A2CHI112256/09AMGE97,GUADALUPE GALLEGOS MONTES,8,31,AGRICOLA,860,GUERRERO-YEPOMERA,60000,1,point1
"107° 23' 30.0000"" W","28° 35' 23.0000"" N",-107.3916667,28.58972222,2,A2CHI112335/09HMGE98,COMITE DE AGUA POTABLE EJIDO CALERA,8,31,PUBLICO URBANO,860,GUERRERO-YEPOMERA,63875,1,point1
"107° 12' 19.0000"" W","28° 32' 12.0000"" N",-107.2052778,28.53666667,2,A2CHI112388/09AMGE98,MIGUEL ANGEL Y MAURICIO GALLEGOS BARRERA,8,31,AGRICOLA,860,GUERRERO-YEPOMERA,150000,1,point1
"0° 00' 00.0000"" E","0° 00' 00.0000"" N",0,0,6,02CHI106812/34AMGE05,ISAAK GUENTER FEHR,8,17,AGRICOLA,805,CUAUHTEMOC,100000,1,point1
"106° 09' 19.8000"" W","28° 44' 10.6000"" N",-106.1555,28.73627778,6,06CHI108267/24FMDL07,BEBIDAS MUNDIALES; S.A. DE C.V.,8,19,INDUSTRIAL,830,CHIHUAHUA-SACRAMENTO,440000,1,point1
"106° 55' 54.0000"" W","28° 33' 25.0000"" N",-106.9316667,28.55694444,6,06CHI108689/34AMGE06,JOHAN WIEBE REDEKOP,8,17,AGRICOLA,805,CUAUHTEMOC,48000,1,point1
"107° 27' 43.0000"" W","30° 53' 45.0000"" N",-107.4619444,30.89583333,6,06CHI121426/34AMGE98,JUAN JUENTHER BERGEN,8,5,AGRICOLA,825,EL SABINAL,180000,1,point1
"105° 09' 40.0000"" W","27° 19' 00.0000"" N",-105.1611111,27.31666667,6,06CHI128062/24AMGE99,FEDERICO BECKMANN JURADO,8,3,AGRICOLA,832,JIMENEZ-CAMARGO,288000,1,point1
"106° 47' 32.0000"" W","29° 22' 33.0000"" N",-106.7922222,29.37583333,6,06CHI128281/34IMGE99,JACOBO BERGEN REDEKOP,8,48,AGRICOLA,822,SANTA CLARA,10427.25,1,point1
"106° 27' 30.0000"" W","28° 28' 00.0000"" N",-106.4583333,28.46666667,6,06CHI128481/24GPGE99,LEOPOLDO AGUILAR RIVERA,8,54,PECUARIO,838,ALTO RIO SAN PEDRO,365,1,point1
"106° 56' 45.0000"" W","28° 40' 50.0000"" N",-106.9458333,28.68055556,6,06CHI130648/34AMDL07,JACOB FEHR WIEBE,8,17,AGRICOLA,805,CUAUHTEMOC,28000,1,point1
"106° 11' 49.0000"" W","28° 31' 02.0000"" N",-106.1969444,28.51722222,6,06CHI131951/24IPGE99,MAXIMINO MENDOZA GARCIA,8,19,DOMESTICO,830,CHIHUAHUA-SACRAMENTO,350,1,point1
"107° 45' 50.0000"" W","30° 27' 20.0000"" N",-107.7638889,30.45555556,6,06CHI132633/34AMGE99,JESUS CHAVEZ VILLALOBOS,8,50,AGRICOLA,806,CASAS GRANDES,78400,1,point1
"107° 38' 00.0000"" W","30° 10' 00.0000"" N",-107.6333333,30.16666667,6,06CHI133230/34AMDL08,ERNESTO VILLALOBOS SANCHEZ,8,23,AGRICOLA,804,BUENAVENTURA,360000,1,point1
"104° 56' 24.0000"" W","27° 32' 05.0000"" N",-104.94,27.53472222,6,06CHI133313/24AMGE99,HABIB HEPPO MATA,8,11,AGRICOLA,832,JIMENEZ-CAMARGO,300000,1,point1
"108° 08' 50.0000"" W","31° 26' 06.0000"" N",-108.1472222,31.435,6,06CHI134400/24AMGR00,CORNELIUS ENNS DYCK,8,5,AGRICOLA,828,LOS MOSCOS,240000,1,point1
"108° 11' 23.0000"" W","31° 29' 23.0000"" N",-108.1897222,31.48972222,6,06CHI134410/24AMGR00,CORNELIUS WIEBE GERTZEN,8,5,AGRICOLA,801,ASCENSION,200000,1,point1
"104° 56' 44.0000"" W","27° 09' 05.0000"" N",-104.9455556,27.15138889,6,A2CHI107982/24AMGR96,CONCEPCION GASCON ORTIZ,8,36,AGRICOLA,832,JIMENEZ-CAMARGO,300000,1,point1
"104° 54' 50.0000"" W","27° 13' 45.0000"" N",-104.9138889,27.22916667,6,A2CHI109476/24AMGR97,MARIA  JOSEFINA DE LA GARZA GOMEZ,8,36,AGRICOLA,832,JIMENEZ-CAMARGO,300412.8,1,point1
"105° 09' 00.0000"" W","27° 19' 07.0000"" N",-105.15,27.31861111,6,06CHI102439/24AMDL07,EDUARDO EUDORO AGUIRRE GARCIA,8,3,AGRICOLA,832,JIMENEZ-CAMARGO,317344,1,point1
"107° 06' 07.8000"" W","28° 47' 49.9000"" N",-107.1021667,28.79719444,6,06CHI104949/34IMDL11,KLAS W. PETERS WIEBE,8,17,MULTIPLES,805,CUAUHTEMOC,7560,1,point1
"104° 49' 38.0000"" W","28° 52' 38.0000"" N",-104.8272222,28.87722222,6,06CHI114221/24AMDL11,JACOB DYCK WALL,8,2,AGRICOLA,847,LOS JUNCOS,144000,1,point1
"105° 09' 10.0000"" W","26° 39' 44.0000"" N",-105.1527778,26.66222222,6,06CHI128134/24APDL11,RAMIRO GUTIERREZ MUÑIZ,8,14,AGRICOLA,832,JIMENEZ-CAMARGO,8000,1,point1
"108° 22' 52.0000"" W","30° 46' 43.0000"" N",-108.3811111,30.77861111,6,06CHI131823/34AMDL11,CORNELIUS REMPEL WALL,8,35,AGRICOLA,808,JANOS,60000,1,point1
"106° 54' 15.0000"" W","28° 32' 10.0000"" N",-106.9041667,28.53611111,6,06CHI101913/34AMDL07,JOHAN FRIESEN KLASSEN,8,17,AGRICOLA,805,CUAUHTEMOC,40506,1,point1
"106° 51' 15.0000"" W","28° 27' 47.0000"" N",-106.8541667,28.46305556,6,06CHI102680/34AMGR01,HEINRICH PETERS FEHR,8,17,AGRICOLA,805,CUAUHTEMOC,30665,1,point1
"107° 13' 32.0000"" W","28° 48' 14.0000"" N",-107.2255556,28.80388889,6,06CHI106004/34AMGE00,FERNANDO BLANCO AMADOR,8,6,AGRICOLA,805,CUAUHTEMOC,28800,1,point1
"108° 00' 49.0000"" W","31° 16' 53.0000"" N",-108.0136111,31.28138889,6,06CHI107179/34AMGE04,JOHANN PETERS NEUFELD,8,5,AGRICOLA,801,ASCENSION,419047,1,point1
"107° 50' 12.9000"" W","30° 40' 52.4000"" N",-107.8369167,30.68122222,6,06CHI108030/34AMDL07,AGRICOLA CORRALITOS; S.A. DE C.V.,8,50,AGRICOLA,806,CASAS GRANDES,69000,1,point1
"107° 50' 03.5000"" W","30° 40' 27.5000"" N",-107.8343056,30.67430556,6,06CHI108030/34AMDL07,AGRICOLA CORRALITOS; S.A. DE C.V.,8,50,AGRICOLA,806,CASAS GRANDES,15000,2,point1
"107° 50' 34.2000"" W","30° 38' 39.4000"" N",-107.8428333,30.64427778,6,06CHI108212/34AMDL07,AGRICOLA CORRALITOS; S.A. DE C.V.,8,50,AGRICOLA,806,CASAS GRANDES,50000,1,point1
"107° 50' 12.9000"" W","30° 40' 52.4000"" N",-107.8369167,30.68122222,6,06CHI108212/34AMDL07,AGRICOLA CORRALITOS; S.A. DE C.V.,8,50,AGRICOLA,806,CASAS GRANDES,55000,2,point1
"107° 50' 03.5000"" W","30° 40' 27.5000"" N",-107.8343056,30.67430556,6,06CHI108212/34AMDL07,AGRICOLA CORRALITOS; S.A. DE C.V.,8,50,AGRICOLA,806,CASAS GRANDES,55000,3,point1
"107° 56' 08.0000"" W","30° 33' 32.0000"" N",-107.9355556,30.55888889,6,06CHI108226/34AMGE06,ROBERTO REYES PARRA Y SOCIOS,8,13,AGRICOLA,806,CASAS GRANDES,120000,1,point1
"106° 46' 30.0000"" W","28° 52' 20.0000"" N",-106.775,28.87222222,6,06CHI120234/34IMGE98,RAMON BANMAN GUENTHER,8,54,AGRICOLA,805,CUAUHTEMOC,8900,1,point1
"106° 48' 12.0000"" W","28° 32' 21.0000"" N",-106.8033333,28.53916667,6,06CHI127695/34AMGE99,HEINRICH HARMS PETERS,8,17,AGRICOLA,805,CUAUHTEMOC,240000,1,point1
"108° 39' 06.0000"" W","30° 57' 51.0000"" N",-108.6516667,30.96416667,6,06CHI128076/34AMGE99,DIEDRICH MARTENS BOLDT,8,35,AGRICOLA,808,JANOS,240000,1,point1
"106° 54' 58.0000"" W","28° 30' 52.0000"" N",-106.9161111,28.51444444,6,06CHI128851/34AMGE99,JOHAN FEHR ENNS,8,17,AGRICOLA,805,CUAUHTEMOC,88000,1,point1
"107° 51' 10.0000"" W","30° 43' 36.0000"" N",-107.8527778,30.72666667,6,06CHI129002/34AMGE99,IMELDA BEATRIZ ALVAREZ LOPEZ NEGRETE,8,50,AGRICOLA,806,CASAS GRANDES,160000,1,point1
"106° 55' 30.0000"" W","28° 10' 36.0000"" N",-106.925,28.17666667,6,06CHI129246/34AMGE05,MARIO ALBERTO RENTERIA SAENZ,8,18,AGRICOLA,809,LAGUNA DE MEXICANOS,478000,1,point1
"107° 59' 19.0000"" W","31° 02' 38.0000"" N",-107.9886111,31.04388889,6,06CHI129777/34AMGE99,DAVID BLANCAS AGUIRRE,8,5,AGRICOLA,801,ASCENSION,160000,1,point1
"108° 02' 12.0000"" W","31° 16' 35.0000"" N",-108.0366667,31.27638889,6,06CHI131792/34AMGE99,PETER PETERS NEUFELD,8,5,AGRICOLA,801,ASCENSION,160000,1,point1
"106° 10' 02.0000"" W","28° 30' 25.0000"" N",-106.1672222,28.50694444,6,06CHI131961/24CPGE99,SOLEDAD  GONZALEZ  RAMIREZ,8,19,DOMESTICO,830,CHIHUAHUA-SACRAMENTO,685,1,point1
"107° 22' 28.0000"" W","29° 10' 10.0000"" N",-107.3744444,29.16944444,6,06CHI132879/34AMGE99,HERIBERTO SOTELO LUJAN,8,48,AGRICOLA,803,BAJA BABICORA,48000,1,point1
"106° 32' 07.0000"" W","30° 20' 03.0000"" N",-106.5352778,30.33416667,6,06CHI132976/34AMGE99,GRUPO INDUSTRIAL SANTA RITA S.A. DE C.V.,8,1,AGRICOLA,821,FLORES MAGON-VILLA AHUMADA,600000,1,point1
"106° 33' 45.0000"" W","30° 20' 19.0000"" N",-106.5625,30.33861111,6,06CHI132978/34AMGE99,GRUPO INDUSTRIAL SANTA RITA S.A. DE C.V.,8,1,AGRICOLA,821,FLORES MAGON-VILLA AHUMADA,680000,1,point1
"107° 55' 59.0000"" W","30° 30' 31.0000"" N",-107.9330556,30.50861111,6,06CHI133159/34AMGE99,SECRETARIA DE EDUCACION PUBLICA Y/O CBTA 112,8,13,AGRICOLA,806,CASAS GRANDES,330000,1,point1
"107° 58' 50.0000"" W","30° 31' 00.0000"" N",-107.9805556,30.51666667,6,06CHI133180/34IMGE99,EJIDO CASAS GRANDES,8,50,AGRICOLA,806,CASAS GRANDES,10000,1,point1
"107° 27' 04.0000"" W","31° 30' 46.0000"" N",-107.4511111,31.51277778,6,06CHI134737/34AMGE00,GRUPO POZO 895; COLONIA VERACRUZ,8,5,AGRICOLA,811,LAS PALMAS,180000,1,point1
"106° 55' 17.0000"" W","28° 14' 46.0000"" N",-106.9213889,28.24611111,6,06CHI134831/34AMGE00,RAMON CASTILLO VILLA,8,18,AGRICOLA,809,LAGUNA DE MEXICANOS,128000,1,point1
"106° 58' 30.0000"" W","28° 45' 50.0000"" N",-106.975,28.76388889,6,06CHI135001/34AMGE00,OSCAR GARCIA ARROYOS,8,17,AGRICOLA,805,CUAUHTEMOC,48000,1,point1
"104° 38' 29.0000"" W","29° 01' 11.0000"" N",-104.6413889,29.01972222,6,06CHI135041/35AMGE00,GERARDO REIMER REMPEL,8,52,AGRICOLA,847,LOS JUNCOS,360000,1,point1
"107° 01' 10.0000"" W","28° 40' 17.0000"" N",-107.0194444,28.67138889,6,06CHI135043/34AMDL07,MARGARITA NEUFELD KNELSSEN,8,17,AGRICOLA,805,CUAUHTEMOC,111780,1,point1
"107° 38' 48.0000"" W","29° 58' 00.0000"" N",-107.6466667,29.96666667,6,06CHI135167/34AMGE00,UNIDAD DE RIEGO CHINOS NO.6,8,23,AGRICOLA,804,BUENAVENTURA,120000,1,point1
"106° 51' 30.0000"" W","28° 30' 00.0000"" N",-106.8583333,28.5,6,06CHI135180/34AMGE00,PEDRO FRIESEN KRAHN,8,17,AGRICOLA,805,CUAUHTEMOC,24642.4,1,point1
"106° 45' 38.0000"" W","28° 16' 50.0000"" N",-106.7605556,28.28055556,6,06CHI135197/34APGE00,ROMAN PEÑA CHAVEZ,8,18,AGRICOLA,809,LAGUNA DE MEXICANOS,1570,1,point1
"107° 20' 54.0000"" W","29° 16' 18.0000"" N",-107.3483333,29.27166667,6,06CHI135203/34AMGE00,MIGUEL ANGEL VAZQUEZ ESPARZA,8,48,AGRICOLA,803,BAJA BABICORA,252000,1,point1
"106° 55' 13.0000"" W","28° 45' 30.0000"" N",-106.9202778,28.75833333,6,06CHI135242/34AMGE00,ELIAS HUMBERTO OROZCO CARAVEO,8,17,AGRICOLA,805,CUAUHTEMOC,66000,1,point1
"106° 55' 29.0000"" W","28° 45' 13.0000"" N",-106.9247222,28.75361111,6,06CHI135265/34AMGE00,CARLOS GONZALEZ RUIZ; ALBERTO GONZALEZ MIRAMONTES Y JAVIER PEREZ ARROYOS.,8,17,AGRICOLA,805,CUAUHTEMOC,90000,1,point1
"107° 01' 37.0000"" W","28° 39' 15.0000"" N",-107.0269444,28.65416667,6,06CHI135298/34AMGE00,PETER WIEBE BLATZ,8,17,AGRICOLA,805,CUAUHTEMOC,150000,1,point1
"106° 50' 00.0000"" W","28° 24' 00.0000"" N",-106.8333333,28.4,6,06CHI135300/34AMGE00,BERTHA LOZANO SCHMITT,8,17,AGRICOLA,805,CUAUHTEMOC,60000,1,point1
"107° 18' 09.0000"" W","28° 51' 03.0000"" N",-107.3025,28.85083333,6,06CHI135306/34AMGE00,JOSE JESUS MIRANDA ENRIQUEZ,8,6,AGRICOLA,803,BAJA BABICORA,66000,1,point1
"107° 24' 15.0000"" W","29° 07' 40.0000"" N",-107.4041667,29.12777778,6,06CHI135308/34AMGE00,FILEMON LOYA DELGADO,8,48,AGRICOLA,803,BAJA BABICORA,42000,1,point1
"107° 01' 46.0000"" W","29° 13' 18.0000"" N",-107.0294444,29.22166667,6,06CHI135405/34AMGE00,RALPH DUECK PLETT,8,48,AGRICOLA,822,SANTA CLARA,34555,1,point1
"107° 23' 00.0000"" W","28° 59' 00.0000"" N",-107.3833333,28.98333333,6,06CHI135481/34AMGE00,MANUEL CASTILLO GARCIA; JESUS JOSE NEVAREZ GALVAN,8,6,AGRICOLA,803,BAJA BABICORA,240000,1,point1
"107° 23' 08.0000"" W","28° 59' 50.0000"" N",-107.3855556,28.99722222,6,06CHI135482/34AMGE00,MANUEL CASTILLO GARCIA; JESUS JOSE NEVAREZ GALVAN,8,6,AGRICOLA,803,BAJA BABICORA,300000,1,point1
"107° 50' 34.2000"" W","30° 38' 39.4000"" N",-107.8428333,30.64427778,6,06CHI135896/34AMGR01,AGRICOLA CORRALITOS; S.A. DE C.V.,8,50,AGRICOLA,806,CASAS GRANDES,39000,1,point1
"107° 23' 17.0000"" W","29° 01' 18.0000"" N",-107.3880556,29.02166667,6,06CHI136516/34AMGE02,JESUS MANUEL LOPEZ AGUILAR,8,48,AGRICOLA,803,BAJA BABICORA,318000,1,point1
"106° 17' 48.0000"" W","29° 02' 04.0000"" N",-106.2966667,29.03444444,6,A2CHI101316/34IMGE95,JOSE RAFAEL PIZARRO CHAVEZ,8,19,MULTIPLES,807,EL SAUZ-ENCINILLAS,4565,1,point1
"106° 53' 48.0000"" W","28° 20' 41.0000"" N",-106.8966667,28.34472222,6,A2CHI101394/34IMGE95,DAVID FEHR FUNK,8,17,DOMESTICO,805,CUAUHTEMOC,3919,1,point1
"107° 04' 33.0000"" W","28° 43' 45.0000"" N",-107.0758333,28.72916667,6,A2CHI101644/34AMGE95,ABRAHAM PENNER ENNS,8,17,AGRICOLA,805,CUAUHTEMOC,119750,1,point1
"106° 41' 34.0000"" W","29° 34' 17.0000"" N",-106.6927778,29.57138889,6,A2CHI101655/34IMGE95,ABRAHAM GIESBRECHT PETERS,8,17,MULTIPLES,805,CUAUHTEMOC,7387,1,point1
"107° 56' 29.0000"" W","30° 30' 22.0000"" N",-107.9413889,30.50611111,6,A2CHI101699/34AMGE95,RAUL ARTURO VEGA ARELLANO,8,50,AGRICOLA,806,CASAS GRANDES,150000,1,point1
"106° 17' 01.0000"" W","29° 01' 23.0000"" N",-106.2836111,29.02305556,6,A2CHI101992/34AMGE95,IRMA ALICIA RUIZ DURAN,8,19,AGRICOLA,807,EL SAUZ-ENCINILLAS,300000,1,point1
"107° 06' 42.0000"" W","29° 14' 14.0000"" N",-107.1116667,29.23722222,6,A2CHI102349/34IMGE95,BERNHARD DUECK LOEWEN,8,48,MULTIPLES,822,SANTA CLARA,18910,1,point1
"107° 23' 45.0000"" W","29° 09' 52.0000"" N",-107.3958333,29.16444444,6,A2CHI102479/34AMGE95,FILEMON LOYA DELGADO,8,48,AGRICOLA,803,BAJA BABICORA,180000,1,point1
"106° 56' 32.0000"" W","28° 34' 48.0000"" N",-106.9422222,28.58,6,A2CHI102601/34AMGE96,ENRIQUE KRAHN FEHR,8,17,AGRICOLA,805,CUAUHTEMOC,89950,1,point1
"106° 52' 24.0000"" W","28° 19' 58.0000"" N",-106.8733333,28.33277778,6,A2CHI103922/34IMGE95,ENRIQUE SCHELLEMBERG WIEBE,8,17,PECUARIO,805,CUAUHTEMOC,700,1,point1
"106° 56' 03.0000"" W","28° 41' 16.0000"" N",-106.9341667,28.68777778,6,A2CHI104815/34AMGE96,JACOBO LOEWEN PETERS,8,17,AGRICOLA,805,CUAUHTEMOC,75000,1,point1
"106° 53' 26.0000"" W","28° 32' 42.0000"" N",-106.8905556,28.545,6,A2CHI104877/34AMGE95,JOHAN UNGER DYCK,8,17,AGRICOLA,805,CUAUHTEMOC,131976,1,point1
"107° 18' 49.0000"" W","30° 05' 54.0000"" N",-107.3136111,30.09833333,6,A2CHI105319/34AMGE95,CORNELIO PENNER ENNS,8,10,AGRICOLA,804,BUENAVENTURA,240000,1,point1
"107° 25' 33.0000"" W","29° 12' 50.0000"" N",-107.4258333,29.21388889,6,A2CHI106276/34AMGE95,OTONIEL DELGADO BUSTILLOS,8,48,AGRICOLA,803,BAJA BABICORA,240000,1,point1
"107° 26' 00.0000"" W","29° 11' 40.0000"" N",-107.4333333,29.19444444,6,A2CHI106277/34AMGE95,JORGE CLEMENTE Y OTONIEL DELGADO ANTILLON,8,48,AGRICOLA,803,BAJA BABICORA,120000,1,point1
"107° 18' 50.0000"" W","30° 06' 34.0000"" N",-107.3138889,30.10944444,6,A2CHI106280/34AMGE95,ANTONIO BARRIO JURADO,8,50,AGRICOLA,806,CASAS GRANDES,480000,1,point1
"107° 23' 22.0000"" W","28° 09' 45.0000"" N",-107.3894444,28.1625,6,A2CHI106291/34AMGE95,ARMANDO IBUADO STILMAN,8,48,AGRICOLA,803,BAJA BABICORA,57000,1,point1
"106° 26' 36.0000"" W","30° 37' 30.0000"" N",-106.4433333,30.625,6,A2CHI106306/34AMGE95,ALBERTO BENJAMIN ALMEIDA MUÑOZ,8,1,AGRICOLA,821,FLORES MAGON-VILLA AHUMADA,240000,1,point1
"107° 14' 15.0000"" W","28° 29' 15.0000"" N",-107.2375,28.4875,6,A2CHI106903/34AMGE96,GUSTAVO MARQUEZ RIVERA,8,6,AGRICOLA,803,BAJA BABICORA,94920,1,point1
"106° 48' 30.0000"" W","30° 15' 10.0000"" N",-106.8083333,30.25277778,6,A2CHI107887/34AMGR95,UNIDAD DE RIEGO LA CHIRIPA,8,1,AGRICOLA,821,FLORES MAGON-VILLA AHUMADA,300000,1,point1
"106° 48' 40.0000"" W","30° 15' 30.0000"" N",-106.8111111,30.25833333,6,A2CHI107887/34AMGR95,UNIDAD DE RIEGO LA CHIRIPA,8,1,AGRICOLA,821,FLORES MAGON-VILLA AHUMADA,300000,2,point1
"106° 48' 30.0000"" W","30° 14' 40.0000"" N",-106.8083333,30.24444444,6,A2CHI107888/34AMGR95,UNIDAD DE RIEGO RANCHO LOS SAUCES,8,1,AGRICOLA,821,FLORES MAGON-VILLA AHUMADA,200000,1,point1
"106° 48' 50.0000"" W","30° 14' 50.0000"" N",-106.8138889,30.24722222,6,A2CHI107888/34AMGR95,UNIDAD DE RIEGO RANCHO LOS SAUCES,8,1,AGRICOLA,821,FLORES MAGON-VILLA AHUMADA,190000,2,point1
"106° 48' 50.0000"" W","30° 14' 40.0000"" N",-106.8138889,30.24444444,6,A2CHI107891/34AMGR95,UNIDAD DE RIEGO VISTA HERMOSA,8,1,AGRICOLA,821,FLORES MAGON-VILLA AHUMADA,300000,1,point1
"106° 48' 40.0000"" W","30° 14' 15.0000"" N",-106.8111111,30.2375,6,A2CHI107891/34AMGR95,UNIDAD DE RIEGO VISTA HERMOSA,8,1,AGRICOLA,821,FLORES MAGON-VILLA AHUMADA,300000,2,point1
"106° 49' 00.0000"" W","30° 14' 20.0000"" N",-106.8166667,30.23888889,6,A2CHI107891/34AMGR95,UNIDAD DE RIEGO VISTA HERMOSA,8,1,AGRICOLA,821,FLORES MAGON-VILLA AHUMADA,300000,3,point1
"106° 49' 30.0000"" W","30° 13' 40.0000"" N",-106.825,30.22777778,6,A2CHI107915/34AMGR95,UNIDAD DE RIEGO SANTA MARIA NUM 1,8,1,AGRICOLA,821,FLORES MAGON-VILLA AHUMADA,180000,1,point1
"106° 49' 45.0000"" W","30° 13' 40.0000"" N",-106.8291667,30.22777778,6,A2CHI107915/34AMGR95,UNIDAD DE RIEGO SANTA MARIA NUM 1,8,1,AGRICOLA,821,FLORES MAGON-VILLA AHUMADA,210000,2,point1
"106° 50' 00.0000"" W","30° 13' 50.0000"" N",-106.8333333,30.23055556,6,A2CHI107915/34AMGR95,UNIDAD DE RIEGO SANTA MARIA NUM 1,8,1,AGRICOLA,821,FLORES MAGON-VILLA AHUMADA,210000,3,point1
